latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,cp_code,cp_type,cp_system,cp_short_term,cp_free,cp_night,cp_decks,cp_gantry_height,cp_basement,geometry,dist_to_airfield,airfield,height_score_2020,density_500m,units_per_floor,est_land_use,is_point_block,nearest_train_stn,dist_to_train_stn,dist_to_city_centre
2006-12-08,1976.0,11,ghim moh rd,20,qt,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1,1.309310226,103.7896861,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n,POINT (11553815.0062457 145764.4346527751),12475,tengah air base,1.92,40,3.8,342.0,0,BUONA VISTA MRT STATION,242,7417
2006-12-08,1976.0,12,ghim moh rd,14,qt,138.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,1,1.311821111,103.78732609999999,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n,POINT (11553552.29224743 146044.0182290827),12093,tengah air base,-8.13,31,9.857142857142858,887.1428571428571,0,BUONA VISTA MRT STATION,605,7766
2006-12-08,1976.0,9a,ghim moh rd,14,qt,138.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,1,1.3126427440000001,103.7869434,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n,POINT (11553509.6902783 146135.5059895604),12000,tengah air base,-7.5,28,9.857142857142858,887.1428571428571,0,BUONA VISTA MRT STATION,704,7842
2006-12-08,1976.0,12a,ghim moh rd,14,qt,139.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,1,1.311728321,103.78807809999999,gm6b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n,POINT (11553636.00450451 146033.6861857685),12161,tengah air base,-8.46,35,9.928571428571429,893.5714285714286,0,BUONA VISTA MRT STATION,555,7686
2007-02-23,1975.0,94,henderson rd,12,bm,231.0,0.0,0.0,206.0,22.0,3.0,0.0,0.0,1,1.279780159,103.81998490000001,he17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11557187.85323335 142476.3233528296),13355,paya lebar air base,-4.3,33,19.25,1266.6666666666667,0,TIONG BAHRU MRT STATION,1056,3535
2007-02-23,1975.0,96,henderson rd,16,bm,300.0,0.0,0.0,152.0,146.0,2.0,0.0,0.0,1,1.287542915,103.8213372,he17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11557338.39058075 143340.6863206537),12682,paya lebar air base,-0.8,51,18.75,1429.375,0,REDHILL MRT STATION,550,3373
2007-06-28,1977.0,401,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1,1.310335922,103.7713557,c6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11551774.47545167 145878.6444516542),11002,tengah air base,-8.11,36,16.166666666666668,1080.8333333333333,0,DOVER MRT STATION,821,9374
2007-06-28,1977.0,402,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1,1.309626523,103.7711231,c6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11551748.58253811 145799.6538713767),11046,tengah air base,-7.29,34,16.166666666666668,1080.8333333333333,0,DOVER MRT STATION,861,9375
2007-06-28,1977.0,409,clementi ave 1,14,cl,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1,1.310335922,103.7713557,c6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11551774.47545167 145878.6444516542),11002,tengah air base,-6.11,36,9.714285714285714,874.2857142857143,0,DOVER MRT STATION,821,9374
2007-06-28,1977.0,403,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1,1.309354046,103.7668762,c5,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11551275.81979266 145769.3139468407),10779,tengah air base,-6.77,43,16.166666666666668,1080.8333333333333,0,CLEMENTI MRT STATION,643,9818
2007-06-28,1977.0,404,clementi ave 1,12,cl,195.0,0.0,0.0,168.0,22.0,2.0,3.0,0.0,1,1.309440766,103.7701445,c7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11551639.64528442 145778.9700945449),10994,tengah air base,-8.18,39,16.25,1091.6666666666667,0,CLEMENTI MRT STATION,813,9472
2007-06-28,1977.0,407,clementi ave 1,13,cl,125.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1,1.3098253640000002,103.77007320000001,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n,POINT (11551631.70820473 145821.794534631),10956,tengah air base,-6.98,41,9.615384615384615,600.9615384615385,0,CLEMENTI MRT STATION,776,9493
2007-06-28,1977.0,408,clementi ave 1,14,cl,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1,1.3098253640000002,103.77007320000001,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n,POINT (11551631.70820473 145821.794534631),10956,tengah air base,-5.98,41,9.714285714285714,874.2857142857143,0,CLEMENTI MRT STATION,776,9493
2011-02-13,1977.0,321,clementi ave 5,10,cl,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1,1.316550292,103.7663311,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n,POINT (11551215.13953823 146570.6067630318),10116,tengah air base,-5.74,76,8.1,729.0,0,CLEMENTI MRT STATION,209,10130
2011-02-13,1977.0,322,clementi ave 5,10,cl,146.0,0.0,0.0,145.0,0.0,1.0,0.0,0.0,1,1.3161529859999999,103.7663283,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n,POINT (11551214.82784365 146526.3671863275),10150,tengah air base,-5.79,82,14.6,917.75,0,CLEMENTI MRT STATION,174,10114
2011-02-13,1977.0,323,clementi ave 5,10,cl,147.0,0.0,0.0,146.0,0.0,1.0,0.0,0.0,1,1.315829369,103.76709009999999,c11,surface car park,electronic parking,whole day,no,yes,0,4.3,n,POINT (11551299.63103174 146490.3328021894),10231,tengah air base,-4.94,83,14.7,924.0,0,CLEMENTI MRT STATION,220,10022
2007-07-12,1976.0,2,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.323297343,103.7393881,j2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n,POINT (11548215.85849778 147321.8843893961),7855,tengah air base,-2.78,51,7.857142857142857,491.07142857142856,0,JURONG EAST MRT STATION,1137,13203
2007-07-12,1976.0,4,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.32378355,103.7385184,p17,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11548119.04393664 147376.0231490803),7764,tengah air base,-3.69,42,7.857142857142857,491.07142857142856,0,JURONG EAST MRT STATION,1119,13312
2007-07-12,1976.0,6,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.323297343,103.7393881,p16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11548215.85849778 147321.8843893961),7855,tengah air base,-2.78,51,7.857142857142857,491.07142857142856,0,JURONG EAST MRT STATION,1137,13203
2007-07-12,1976.0,8,teban gdns rd,10,je,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1,1.3214990340000001,103.73898220000001,p16,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11548170.67391647 147121.6442160427),8015,tengah air base,-6.53,53,4.0,460.0,0,JURONG EAST MRT STATION,1341,13182
2007-07-12,1976.0,11,teban gdns rd,14,je,122.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,1,1.323297343,103.7393881,p15,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11548215.85849778 147321.8843893961),7855,tengah air base,-2.78,51,8.714285714285714,544.6428571428571,0,JURONG EAST MRT STATION,1137,13203
2009-11-08,1973.0,110,bt merah view,5,bm,52.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1,1.284606313,103.8232223,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11557548.23895285 143013.7029121724),12731,paya lebar air base,-17.81,53,10.4,660.5,0,TIONG BAHRU MRT STATION,458,3143
2009-11-08,1973.0,111,bt merah view,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1,1.282774432,103.8226125,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11557480.35632736 142809.7276597518),12916,paya lebar air base,5.96,48,3.84,345.6,1,TIONG BAHRU MRT STATION,619,3214
2009-11-08,1973.0,113,bt merah view,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1,1.282774432,103.8226125,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11557480.35632736 142809.7276597518),12916,paya lebar air base,5.96,48,3.84,345.6,1,TIONG BAHRU MRT STATION,619,3214
2009-11-08,1973.0,114,bt merah view,5,bm,52.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1,1.284606313,103.8232223,he4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11557548.23895285 143013.7029121724),12731,paya lebar air base,-17.81,53,10.4,660.5,0,TIONG BAHRU MRT STATION,458,3143
2011-11-09,1963.0,1,east coast rd,5,bd,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1,1.311762898,103.9231131,cv2,surface car park,electronic parking,whole day,no,yes,0,0.0,n,POINT (11568668.03194378 146037.53628877),5576,paya lebar air base,0.0,2,5.4,343.0,0,KEMBANGAN MRT STATION,1529,8540
2011-11-09,1963.0,2,east coast rd,5,bd,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1,1.3119086229999999,103.9234743,cv4,surface car park,electronic parking,whole day,no,yes,0,0.0,n,POINT (11568708.24054385 146053.7625744512),5572,paya lebar air base,0.0,2,5.4,343.0,0,BEDOK MRT STATION,1517,8583
2011-11-09,1963.0,3,east coast rd,5,bd,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1,1.311558711,103.92329140000001,cv3,surface car park,electronic parking,whole day,no,yes,0,3.8,n,POINT (11568687.88020899 146014.8003384309),5603,paya lebar air base,0.0,2,5.6,350.0,0,KEMBANGAN MRT STATION,1558,8551
2011-12-03,1955.0,1,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1,1.2842571520000001,103.8178263,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556947.55898052 142974.8247187954),13214,paya lebar air base,-6.89,56,5.857142857142857,370.0,0,REDHILL MRT STATION,597,3743
2011-12-03,1955.0,2,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1,1.284408461,103.81726280000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556884.83044746 142991.6725922222),13252,paya lebar air base,-7.21,56,5.857142857142857,370.0,0,REDHILL MRT STATION,572,3806
2011-12-03,1955.0,3,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1,1.284554804,103.8167009,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556822.28002559 143007.9675150935),13291,paya lebar air base,-7.57,58,5.857142857142857,370.0,0,REDHILL MRT STATION,554,3868
2011-12-03,1955.0,5,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284601678,103.8176168,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556924.2375472 143013.1868166202),13208,paya lebar air base,-7.71,59,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,556,3767
2011-12-03,1955.0,6,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284818245,103.81696140000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556851.27875294 143037.3010064141),13250,paya lebar air base,-7.59,59,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,525,3840
2011-12-03,1955.0,7,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284916553,103.81762540000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556925.19489482 143048.2473551933),13186,paya lebar air base,-8.38,61,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,521,3766
2011-12-03,1955.0,8,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285116227,103.81686640000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556840.70340131 143070.4805546657),13237,paya lebar air base,-7.76,62,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,492,3851
2011-12-03,1955.0,9,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.28494012,103.81641,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556789.89718571 143050.8714814885),13289,paya lebar air base,-7.49,61,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,513,3902
2011-12-03,1955.0,10,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.284935477,103.8160882,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556754.07457358 143050.3544950918),13317,paya lebar air base,-7.43,61,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,518,3937
2011-12-03,1955.0,11,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285525587,103.81625229999999,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556772.34210202 143116.0617701551),13262,paya lebar air base,-7.45,66,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,451,3921
2011-12-03,1955.0,12,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.2860761059999999,103.81651690000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556801.79723928 143177.3606999118),13201,paya lebar air base,-7.54,67,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,387,3895
2011-12-03,1955.0,13,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.28542199,103.8169452,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556849.47537719 143104.526501776),13209,paya lebar air base,-8.02,64,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,458,3844
2011-12-03,1955.0,14,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285627947,103.81718190000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556875.82470066 143127.4593021177),13174,paya lebar air base,-8.24,66,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,437,3818
2011-12-03,1955.0,15,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1,1.285884083,103.81715940000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556873.32001211 143155.9794120445),13159,paya lebar air base,-8.25,67,5.714285714285714,357.14285714285717,0,REDHILL MRT STATION,409,3822
2011-12-03,1955.0,16,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.2861295320000001,103.81716209999999,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556873.62057474 143183.3095536474),13141,paya lebar air base,-8.57,69,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,382,3823
2011-12-03,1955.0,17,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.285226663,103.8176748,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556930.69407767 143082.7773272359),13160,paya lebar air base,-8.56,64,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,489,3762
2011-12-03,1955.0,18,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.28583132,103.81783109999999,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556948.09331408 143150.1043822943),13104,paya lebar air base,-9.29,68,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,428,3747
2011-12-03,1955.0,19,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286076265,103.81783270000001,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556948.27142527 143177.3784041732),13087,paya lebar air base,-9.87,71,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,402,3748
2011-12-03,1955.0,20,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286758455,103.8173461,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556894.10336104 143253.3385926383),13082,paya lebar air base,-8.7,70,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,316,3807
2011-12-03,1955.0,21,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286459808,103.8176842,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556931.74048088 143220.0849769145),13073,paya lebar air base,-9.87,71,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,356,3768
2011-12-03,1955.0,22,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1,1.286637678,103.8179862,bm20,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n,POINT (11556965.3589671 143239.890367523),13035,paya lebar air base,-9.82,71,6.428571428571429,401.7857142857143,0,REDHILL MRT STATION,348,3735
2012-06-25,1980.0,1a,woodlands centre rd,4,wl,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1,1.438043902,103.77096429999999,w19,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11551730.90500297 160099.1245923504),4863,sembawang air base,-5.77,13,18.25,1140.625,0,MARSILING MRT STATION,703,19233
2012-06-25,1986.0,2a,woodlands centre rd,4,wl,74.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,1,1.441088687,103.76909859999999,w19,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n,POINT (11551523.216229 160438.1755195959),5166,sembawang air base,-8.4,10,18.5,1208.75,0,MARSILING MRT STATION,1099,19628
2014-06-27,1962.0,24,tanglin halt rd,10,qt,111.0,0.0,26.0,81.0,3.0,0.0,0.0,1.0,1,1.297677087,103.7996368,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554922.71310274 144469.1043404531),14045,paya lebar air base,-1.03,71,11.1,646.4,0,COMMONWEALTH MRT STATION,547,5959
2014-06-27,1962.0,25,tanglin halt rd,10,qt,110.0,0.0,27.0,79.0,4.0,0.0,0.0,0.0,1,1.2978966509999998,103.7996965,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554929.35887634 144493.5523644173),14027,paya lebar air base,-0.93,70,11.0,639.1,0,COMMONWEALTH MRT STATION,525,5958
2014-06-27,1962.0,26,tanglin halt rd,10,qt,111.0,0.0,24.0,81.0,3.0,0.0,0.0,3.0,1,1.298106411,103.79978100000001,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554938.76537332 144516.9087340509),14007,paya lebar air base,-0.84,69,11.1,654.0,0,COMMONWEALTH MRT STATION,506,5955
2014-06-27,1962.0,27,tanglin halt rd,10,qt,109.0,0.0,25.0,79.0,5.0,0.0,0.0,0.0,1,1.298324737,103.7998392,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554945.24416768 144541.2189132444),13990,paya lebar air base,-0.94,72,10.9,640.0,0,COMMONWEALTH MRT STATION,486,5955
2014-06-27,1962.0,28,tanglin halt rd,10,qt,107.0,0.0,23.0,74.0,7.0,0.0,0.0,3.0,1,1.298543257,103.7998979,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554951.77862179 144565.5506960681),13972,paya lebar air base,-0.94,72,10.7,642.2,0,COMMONWEALTH MRT STATION,465,5955
2014-06-27,1962.0,29,tanglin halt rd,9,qt,106.0,0.0,26.0,77.0,2.0,0.0,0.0,1.0,1,1.298847085,103.7996412,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554923.2029085 144599.3813645454),13981,paya lebar air base,-2.37,70,11.777777777777779,680.4444444444445,0,COMMONWEALTH MRT STATION,424,5992
2014-06-27,1962.0,30,tanglin halt rd,9,qt,107.0,0.0,27.0,78.0,1.0,0.0,0.0,1.0,1,1.2991060970000001,103.7995619,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554914.37527288 144628.2218600871),13975,paya lebar air base,-2.62,69,11.88888888888889,681.8888888888889,0,COMMONWEALTH MRT STATION,394,6008
2014-06-27,1962.0,31,tanglin halt rd,9,qt,103.0,0.0,25.0,71.0,5.0,0.0,0.0,2.0,1,1.2993619159999998,103.7994714,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554904.30085896 144656.7068240292),13970,paya lebar air base,-2.69,70,11.444444444444445,673.0,0,COMMONWEALTH MRT STATION,364,6026
2014-06-27,1962.0,32,tanglin halt rd,9,qt,105.0,0.0,27.0,74.0,3.0,0.0,0.0,1.0,1,1.299620525,103.7993864,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554894.83870225 144685.5024521493),13964,paya lebar air base,-2.66,71,11.666666666666666,674.1111111111111,0,COMMONWEALTH MRT STATION,334,6043
2014-06-27,1962.0,33,tanglin halt rd,10,qt,116.0,0.0,28.0,83.0,4.0,0.0,0.0,1.0,1,1.296567445,103.79837859999999,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554782.65091942 144345.5478964085),14152,tengah air base,-0.57,63,11.6,676.0,0,COMMONWEALTH MRT STATION,649,6065
2014-06-27,1962.0,34,tanglin halt rd,10,qt,117.0,0.0,27.0,86.0,3.0,0.0,0.0,1.0,1,1.296808995,103.7983615,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554780.74735613 144372.4440069917),14132,tengah air base,-1.48,65,11.7,681.7,0,COMMONWEALTH MRT STATION,623,6073
2014-06-27,1962.0,35,tanglin halt rd,10,qt,119.0,0.0,29.0,88.0,1.0,0.0,0.0,1.0,1,1.297049718,103.7982277,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554765.85280826 144399.2480353285),14103,tengah air base,-1.38,64,11.9,684.3,0,COMMONWEALTH MRT STATION,596,6094
2014-06-27,1962.0,36,tanglin halt rd,10,qt,117.0,0.0,26.0,87.0,3.0,0.0,0.0,1.0,1,1.2972924540000002,103.7982287,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554765.96412775 144426.2762098036),14084,tengah air base,-1.51,65,11.7,683.9,0,COMMONWEALTH MRT STATION,569,6100
2014-06-27,1962.0,37,tanglin halt rd,10,qt,118.0,0.0,27.0,88.0,2.0,0.0,0.0,1.0,1,1.297772317,103.7980171,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554742.4089235 144479.708015304),14030,tengah air base,-1.81,64,11.8,685.2,0,COMMONWEALTH MRT STATION,517,6136
2014-06-27,1962.0,38,tanglin halt rd,10,qt,116.0,0.0,25.0,84.0,4.0,0.0,0.0,3.0,1,1.297508103,103.79872280000001,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554820.96708816 144450.2883024696),14106,tengah air base,-1.43,68,11.6,685.8,0,COMMONWEALTH MRT STATION,547,6053
2014-06-27,1962.0,40,tanglin halt rd,10,qt,116.0,0.0,28.0,84.0,4.0,0.0,0.0,0.0,1,1.297986437,103.7985808,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554805.15972046 144503.5498613384),14058,tengah air base,-1.39,67,11.6,674.4,0,COMMONWEALTH MRT STATION,493,6081
2014-06-27,1962.0,41,tanglin halt rd,10,qt,118.0,0.0,28.0,87.0,2.0,0.0,0.0,1.0,1,1.298228399,103.79858540000001,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554805.67179012 144530.491862413),14039,tengah air base,-1.81,68,11.8,683.0,0,COMMONWEALTH MRT STATION,467,6087
2014-06-27,1962.0,42,tanglin halt rd,10,qt,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1,1.298470056,103.7985802,q51,surface car park,coupon parking,7am-7pm,no,no,0,0.0,n,POINT (11554805.09292877 144557.3999049035),14020,tengah air base,-1.85,67,11.8,679.2,0,COMMONWEALTH MRT STATION,440,6095
